Plan_ID,Issuer_ID,State,Issuer_Name,Plan_Type,Metal_Level,Exchange_Type,Individual/SHOP,ML_Anomaly_Score,ML_Anomaly_Severity,Evidence_Count,Evidence_Severity,Evidence_Types,Evidence_Features,Evidence_Details,Evidence_Summary
58883MO0010001,58883,MO,"DentaQuest National Insurance Company, Inc.",PPO,High,FFE,Individual,0.0123196705577631,HIGH,2,MEDIUM,"{""MISSINGNESS"": 2}","[""Total_Important_Missing_Count"", ""Important_Missing_Rate""]","[{""type"": ""MISSINGNESS"", ""feature"": ""Total_Important_Missing_Count"", ""message"": ""10 important data fields are missing or unavailable."", ""value"": 10.0}, {""type"": ""MISSINGNESS"", ""feature"": ""Important_Missing_Rate"", ""message"": ""Important missingness rate is 35.7%."", ""value"": 0.3571428571428571}]",10 important data fields are missing or unavailable. Important missingness rate is 35.7%.
59667FL0010001,59667,FL,"DentaQuest of Florida, Inc.",EPO,High,FFE,Individual,0.0109874753229748,HIGH,6,HIGH,"{""MISSINGNESS"": 2, ""EXTREME_HIGH"": 4}","[""Total_Important_Missing_Count"", ""Important_Missing_Rate"", ""Issuer_In_Network_Denial_Rate"", ""Issuer_Overall_Denial_Rate"", ""Plan_In_Network_Denial_Rate"", ""Plan_Overall_Denial_Rate""]","[{""type"": ""MISSINGNESS"", ""feature"": ""Total_Important_Missing_Count"", ""message"": ""8 important data fields are missing or unavailable."", ""value"": 8.0}, {""type"": ""MISSINGNESS"", ""feature"": ""Important_Missing_Rate"", ""message"": ""Important missingness rate is 28.6%."", ""value"": 0.2857142857142857}, {""type"": ""EXTREME_HIGH"", ""feature"": ""Issuer_In_Network_Denial_Rate"", ""message"": ""Issuer In Network Denial Rate = 0.6250, above the dataset 99th percentile (0.5294)."", ""value"": 0.6250280331912985, ""threshold"": 0.5294117647058824}, {""type"": ""EXTREME_HIGH"", ""feature"": ""Issuer_Overall_Denial_Rate"", ""message"": ""Issuer Overall Denial Rate = 0.6321, above the dataset 99th percentile (0.5338)."", ""value"": 0.63207136640557, ""threshold"": 0.5337690631808278}, {""type"": ""EXTREME_HIGH"", ""feature"": ""Plan_In_Network_Denial_Rate"", ""message"": ""Plan In Network Denial Rate = 0.8361, above the dataset 99th percentile (0.5450)."", ""value"": 0.8361204013377926, ""threshold"": 0.5449650349650338}, {""type"": ""EXTREME_HIGH"", ""feature"": ""Plan_Overall_Denial_Rate"", ""message"": ""Plan Overall Denial Rate = 0.8013, above the dataset 99th percentile (0.5645)."", ""value"": 0.8012820512820513, ""threshold"": 0.5645416666666657}]","8 important data fields are missing or unavailable. Important missingness rate is 28.6%. Issuer In Network Denial Rate = 0.6250, above the dataset 99th percentile (0.5294). Issuer Overall Denial Rate = 0.6321, above the dataset 99th percentile (0.5338). Plan In Network Denial Rate = 0.8361, above the dataset 99th percentile (0.5450). 1 additional evidence item(s)."
59667FL0010003,59667,FL,"DentaQuest of Florida, Inc.",EPO,High,FFE,Individual,0.0047892771185645,HIGH,5,HIGH,"{""MISSINGNESS"": 1, ""EXTREME_HIGH"": 4}","[""Total_Important_Missing_Count"", ""Issuer_In_Network_Denial_Rate"", ""Issuer_Overall_Denial_Rate"", ""Plan_In_Network_Denial_Rate"", ""Plan_Overall_Denial_Rate""]","[{""type"": ""MISSINGNESS"", ""feature"": ""Total_Important_Missing_Count"", ""message"": ""5 important data fields are missing or unavailable."", ""value"": 5.0}, {""type"": ""EXTREME_HIGH"", ""feature"": ""Issuer_In_Network_Denial_Rate"", ""message"": ""Issuer In Network Denial Rate = 0.6250, above the dataset 99th percentile (0.5294)."", ""value"": 0.6250280331912985, ""threshold"": 0.5294117647058824}, {""type"": ""EXTREME_HIGH"", ""feature"": ""Issuer_Overall_Denial_Rate"", ""message"": ""Issuer Overall Denial Rate = 0.6321, above the dataset 99th percentile (0.5338)."", ""value"": 0.63207136640557, ""threshold"": 0.5337690631808278}, {""type"": ""EXTREME_HIGH"", ""feature"": ""Plan_In_Network_Denial_Rate"", ""message"": ""Plan In Network Denial Rate = 0.5796, above the dataset 99th percentile (0.5450)."", ""value"": 0.5796213808463252, ""threshold"": 0.5449650349650338}, {""type"": ""EXTREME_HIGH"", ""feature"": ""Plan_Overall_Denial_Rate"", ""message"": ""Plan Overall Denial Rate = 0.5872, above the dataset 99th percentile (0.5645)."", ""value"": 0.5872156013001083, ""threshold"": 0.5645416666666657}]","5 important data fields are missing or unavailable. Issuer In Network Denial Rate = 0.6250, above the dataset 99th percentile (0.5294). Issuer Overall Denial Rate = 0.6321, above the dataset 99th percentile (0.5338). Plan In Network Denial Rate = 0.5796, above the dataset 99th percentile (0.5450). Plan Overall Denial Rate = 0.5872, above the dataset 99th percentile (0.5645)."
59667FL0010004,59667,FL,"DentaQuest of Florida, Inc.",EPO,Low,FFE,Individual,0.0007426468493267,HIGH,6,HIGH,"{""MISSINGNESS"": 1, ""EXTREME_HIGH"": 5}","[""Total_Important_Missing_Count"", ""Issuer_In_Network_Denial_Rate"", ""Issuer_Overall_Denial_Rate"", ""Plan_In_Network_Denial_Rate"", ""Plan_Overall_Denial_Rate"", ""Disenrollment_Rate""]","[{""type"": ""MISSINGNESS"", ""feature"": ""Total_Important_Missing_Count"", ""message"": ""5 important data fields are missing or unavailable."", ""value"": 5.0}, {""type"": ""EXTREME_HIGH"", ""feature"": ""Issuer_In_Network_Denial_Rate"", ""message"": ""Issuer In Network Denial Rate = 0.6250, above the dataset 99th percentile (0.5294)."", ""value"": 0.6250280331912985, ""threshold"": 0.5294117647058824}, {""type"": ""EXTREME_HIGH"", ""feature"": ""Issuer_Overall_Denial_Rate"", ""message"": ""Issuer Overall Denial Rate = 0.6321, above the dataset 99th percentile (0.5338)."", ""value"": 0.63207136640557, ""threshold"": 0.5337690631808278}, {""type"": ""EXTREME_HIGH"", ""feature"": ""Plan_In_Network_Denial_Rate"", ""message"": ""Plan In Network Denial Rate = 0.6328, above the dataset 99th percentile (0.5450)."", ""value"": 0.6328257191201354, ""threshold"": 0.5449650349650338}, {""type"": ""EXTREME_HIGH"", ""feature"": ""Plan_Overall_Denial_Rate"", ""message"": ""Plan Overall Denial Rate = 0.6407, above the dataset 99th percentile (0.5645)."", ""value"": 0.6406890894175554, ""threshold"": 0.5645416666666657}, {""type"": ""EXTREME_HIGH"", ""feature"": ""Disenrollment_Rate"", ""message"": ""Disenrollment Rate = 0.3347, above the dataset 99th percentile (0.3340)."", ""value"": 0.3347107438016529, ""threshold"": 0.33396874999999987}]","5 important data fields are missing or unavailable. Issuer In Network Denial Rate = 0.6250, above the dataset 99th percentile (0.5294). Issuer Overall Denial Rate = 0.6321, above the dataset 99th percentile (0.5338). Plan In Network Denial Rate = 0.6328, above the dataset 99th percentile (0.5450). Plan Overall Denial Rate = 0.6407, above the dataset 99th percentile (0.5645). 1 additional evidence item(s)."
61214SD0020003,61214,SD,BEST Life and Health Insurance Company,PPO,High,SPE,Individual,0.0499474042828375,HIGH,3,HIGH,"{""MISSINGNESS"": 2, ""EXTREME_HIGH"": 1}","[""Total_Important_Missing_Count"", ""Important_Missing_Rate"", ""Plan_In_Network_Denial_Rate""]","[{""type"": ""MISSINGNESS"", ""feature"": ""Total_Important_Missing_Count"", ""message"": ""8 important data fields are missing or unavailable."", ""value"": 8.0}, {""type"": ""MISSINGNESS"", ""feature"": ""Important_Missing_Rate"", ""message"": ""Important missingness rate is 28.6%."", ""value"": 0.2857142857142857}, {""type"": ""EXTREME_HIGH"", ""feature"": ""Plan_In_Network_Denial_Rate"", ""message"": ""Plan In Network Denial Rate = 0.6111, above the dataset 99th percentile (0.5450)."", ""value"": 0.6111111111111112, ""threshold"": 0.5449650349650338}]","8 important data fields are missing or unavailable. Important missingness rate is 28.6%. Plan In Network Denial Rate = 0.6111, above the dataset 99th percentile (0.5450)."
61214SD0020006,61214,SD,BEST Life and Health Insurance Company,PPO,Low,SPE,Individual,0.0345368603554621,HIGH,3,HIGH,"{""MISSINGNESS"": 2, ""EXTREME_HIGH"": 1}","[""Total_Important_Missing_Count"", ""Important_Missing_Rate"", ""Services_Excluded_Denial_Rate""]","[{""type"": ""MISSINGNESS"", ""feature"": ""Total_Important_Missing_Count"", ""message"": ""7 important data fields are missing or unavailable."", ""value"": 7.0}, {""type"": ""MISSINGNESS"", ""feature"": ""Important_Missing_Rate"", ""message"": ""Important missingness rate is 25.0%."", ""value"": 0.25}, {""type"": ""EXTREME_HIGH"", ""feature"": ""Services_Excluded_Denial_Rate"", ""message"": ""Services Excluded Denial Rate = 0.8750, above the dataset 99th percentile (0.8640)."", ""value"": 0.875, ""threshold"": 0.8640388588074182}]","7 important data fields are missing or unavailable. Important missingness rate is 25.0%. Services Excluded Denial Rate = 0.8750, above the dataset 99th percentile (0.8640)."
61214SD0020007,61214,SD,BEST Life and Health Insurance Company,PPO,High,SPE,Individual,0.0793270031465162,HIGH,3,HIGH,"{""MISSINGNESS"": 2, ""EXTREME_HIGH"": 1}","[""Total_Important_Missing_Count"", ""Important_Missing_Rate"", ""Plan_Overall_Denial_Rate""]","[{""type"": ""MISSINGNESS"", ""feature"": ""Total_Important_Missing_Count"", ""message"": ""12 important data fields are missing or unavailable."", ""value"": 12.0}, {""type"": ""MISSINGNESS"", ""feature"": ""Important_Missing_Rate"", ""message"": ""Important missingness rate is 42.9%."", ""value"": 0.4285714285714285}, {""type"": ""EXTREME_HIGH"", ""feature"": ""Plan_Overall_Denial_Rate"", ""message"": ""Plan Overall Denial Rate = 0.6154, above the dataset 99th percentile (0.5645)."", ""value"": 0.6153846153846154, ""threshold"": 0.5645416666666657}]","12 important data fields are missing or unavailable. Important missingness rate is 42.9%. Plan Overall Denial Rate = 0.6154, above the dataset 99th percentile (0.5645)."
61214SD0020008,61214,SD,BEST Life and Health Insurance Company,PPO,Low,SPE,Individual,0.0906121912450769,HIGH,2,MEDIUM,"{""MISSINGNESS"": 2}","[""Total_Important_Missing_Count"", ""Important_Missing_Rate""]","[{""type"": ""MISSINGNESS"", ""feature"": ""Total_Important_Missing_Count"", ""message"": ""11 important data fields are missing or unavailable."", ""value"": 11.0}, {""type"": ""MISSINGNESS"", ""feature"": ""Important_Missing_Rate"", ""message"": ""Important missingness rate is 39.3%."", ""value"": 0.3928571428571428}]",11 important data fields are missing or unavailable. Important missingness rate is 39.3%.
63790KS0020003,63790,KS,BEST Life and Health Insurance Company,PPO,High,SPE,Individual,0.0108056245928079,HIGH,2,MEDIUM,"{""MISSINGNESS"": 2}","[""Total_Important_Missing_Count"", ""Important_Missing_Rate""]","[{""type"": ""MISSINGNESS"", ""feature"": ""Total_Important_Missing_Count"", ""message"": ""9 important data fields are missing or unavailable."", ""value"": 9.0}, {""type"": ""MISSINGNESS"", ""feature"": ""Important_Missing_Rate"", ""message"": ""Important missingness rate is 32.1%."", ""value"": 0.3214285714285714}]",9 important data fields are missing or unavailable. Important missingness rate is 32.1%.
63790KS0020006,63790,KS,BEST Life and Health Insurance Company,PPO,Low,SPE,Individual,0.0150517223733089,HIGH,2,MEDIUM,"{""MISSINGNESS"": 2}","[""Total_Important_Missing_Count"", ""Important_Missing_Rate""]","[{""type"": ""MISSINGNESS"", ""feature"": ""Total_Important_Missing_Count"", ""message"": ""9 important data fields are missing or unavailable."", ""value"": 9.0}, {""type"": ""MISSINGNESS"", ""feature"": ""Important_Missing_Rate"", ""message"": ""Important missingness rate is 32.1%."", ""value"": 0.3214285714285714}]",9 important data fields are missing or unavailable. Important missingness rate is 32.1%.
63790KS0020008,63790,KS,BEST Life and Health Insurance Company,PPO,Low,SPE,Individual,0.0206295228783159,HIGH,2,MEDIUM,"{""MISSINGNESS"": 2}","[""Total_Important_Missing_Count"", ""Important_Missing_Rate""]","[{""type"": ""MISSINGNESS"", ""feature"": ""Total_Important_Missing_Count"", ""message"": ""8 important data fields are missing or unavailable."", ""value"": 8.0}, {""type"": ""MISSINGNESS"", ""feature"": ""Important_Missing_Rate"", ""message"": ""Important missingness rate is 28.6%."", ""value"": 0.2857142857142857}]",8 important data fields are missing or unavailable. Important missingness rate is 28.6%.
65736WI0020001,65736,WI,"Dominion Dental Services, Inc.",PPO,Low,FFE,Individual,0.0347106988052506,HIGH,2,MEDIUM,"{""MISSINGNESS"": 2}","[""Total_Important_Missing_Count"", ""Important_Missing_Rate""]","[{""type"": ""MISSINGNESS"", ""feature"": ""Total_Important_Missing_Count"", ""message"": ""10 important data fields are missing or unavailable."", ""value"": 10.0}, {""type"": ""MISSINGNESS"", ""feature"": ""Important_Missing_Rate"", ""message"": ""Important missingness rate is 35.7%."", ""value"": 0.3571428571428571}]",10 important data fields are missing or unavailable. Important missingness rate is 35.7%.
65736WI0020002,65736,WI,"Dominion Dental Services, Inc.",PPO,High,FFE,Individual,0.0533119522735372,HIGH,2,MEDIUM,"{""MISSINGNESS"": 2}","[""Total_Important_Missing_Count"", ""Important_Missing_Rate""]","[{""type"": ""MISSINGNESS"", ""feature"": ""Total_Important_Missing_Count"", ""message"": ""11 important data fields are missing or unavailable."", ""value"": 11.0}, {""type"": ""MISSINGNESS"", ""feature"": ""Important_Missing_Rate"", ""message"": ""Important missingness rate is 39.3%."", ""value"": 0.3928571428571428}]",11 important data fields are missing or unavailable. Important missingness rate is 39.3%.
65736WI0020003,65736,WI,"Dominion Dental Services, Inc.",PPO,Low,FFE,Individual,0.0190759183791675,HIGH,2,MEDIUM,"{""MISSINGNESS"": 2}","[""Total_Important_Missing_Count"", ""Important_Missing_Rate""]","[{""type"": ""MISSINGNESS"", ""feature"": ""Total_Important_Missing_Count"", ""message"": ""9 important data fields are missing or unavailable."", ""value"": 9.0}, {""type"": ""MISSINGNESS"", ""feature"": ""Important_Missing_Rate"", ""message"": ""Important missingness rate is 32.1%."", ""value"": 0.3214285714285714}]",9 important data fields are missing or unavailable. Important missingness rate is 32.1%.
65736WI0020004,65736,WI,"Dominion Dental Services, Inc.",PPO,Low,FFE,Individual,0.0307518249901267,HIGH,3,HIGH,"{""MISSINGNESS"": 2, ""EXTREME_HIGH"": 1}","[""Total_Important_Missing_Count"", ""Important_Missing_Rate"", ""Services_Excluded_Denial_Rate""]","[{""type"": ""MISSINGNESS"", ""feature"": ""Total_Important_Missing_Count"", ""message"": ""8 important data fields are missing or unavailable."", ""value"": 8.0}, {""type"": ""MISSINGNESS"", ""feature"": ""Important_Missing_Rate"", ""message"": ""Important missingness rate is 28.6%."", ""value"": 0.2857142857142857}, {""type"": ""EXTREME_HIGH"", ""feature"": ""Services_Excluded_Denial_Rate"", ""message"": ""Services Excluded Denial Rate = 0.8916, above the dataset 99th percentile (0.8640)."", ""value"": 0.8916256157635468, ""threshold"": 0.8640388588074182}]","8 important data fields are missing or unavailable. Important missingness rate is 28.6%. Services Excluded Denial Rate = 0.8916, above the dataset 99th percentile (0.8640)."
65736WI0020005,65736,WI,"Dominion Dental Services, Inc.",PPO,Low,FFE,Individual,0.0500766328736379,HIGH,3,MEDIUM,"{""MISSINGNESS"": 2, ""EXTREME_LOW"": 1}","[""Total_Important_Missing_Count"", ""Important_Missing_Rate"", ""Plan_Out_of_Network_Denial_Rate""]","[{""type"": ""MISSINGNESS"", ""feature"": ""Total_Important_Missing_Count"", ""message"": ""8 important data fields are missing or unavailable."", ""value"": 8.0}, {""type"": ""MISSINGNESS"", ""feature"": ""Important_Missing_Rate"", ""message"": ""Important missingness rate is 28.6%."", ""value"": 0.2857142857142857}, {""type"": ""EXTREME_LOW"", ""feature"": ""Plan_Out_of_Network_Denial_Rate"", ""message"": ""Plan Out of Network Denial Rate = 0.0000, below the dataset 1st percentile (0.0396)."", ""value"": 0.0, ""threshold"": 0.03959672938001112}]","8 important data fields are missing or unavailable. Important missingness rate is 28.6%. Plan Out of Network Denial Rate = 0.0000, below the dataset 1st percentile (0.0396)."
65736WI0020006,65736,WI,"Dominion Dental Services, Inc.",PPO,High,FFE,Individual,0.0297867922871386,HIGH,3,MEDIUM,"{""MISSINGNESS"": 2, ""EXTREME_LOW"": 1}","[""Total_Important_Missing_Count"", ""Important_Missing_Rate"", ""Plan_In_Network_Denial_Rate""]","[{""type"": ""MISSINGNESS"", ""feature"": ""Total_Important_Missing_Count"", ""message"": ""7 important data fields are missing or unavailable."", ""value"": 7.0}, {""type"": ""MISSINGNESS"", ""feature"": ""Important_Missing_Rate"", ""message"": ""Important missingness rate is 25.0%."", ""value"": 0.25}, {""type"": ""EXTREME_LOW"", ""feature"": ""Plan_In_Network_Denial_Rate"", ""message"": ""Plan In Network Denial Rate = 0.0000, below the dataset 1st percentile (0.0268)."", ""value"": 0.0, ""threshold"": 0.02682627845178696}]","7 important data fields are missing or unavailable. Important missingness rate is 25.0%. Plan In Network Denial Rate = 0.0000, below the dataset 1st percentile (0.0268)."
67775DE0020003,67775,DE,"Dominion Dental Services, Inc.",PPO,High,SPE,Individual,0.0325891600514079,HIGH,2,MEDIUM,"{""MISSINGNESS"": 2}","[""Total_Important_Missing_Count"", ""Important_Missing_Rate""]","[{""type"": ""MISSINGNESS"", ""feature"": ""Total_Important_Missing_Count"", ""message"": ""10 important data fields are missing or unavailable."", ""value"": 10.0}, {""type"": ""MISSINGNESS"", ""feature"": ""Important_Missing_Rate"", ""message"": ""Important missingness rate is 35.7%."", ""value"": 0.3571428571428571}]",10 important data fields are missing or unavailable. Important missingness rate is 35.7%.
67775DE0020005,67775,DE,"Dominion Dental Services, Inc.",PPO,Low,SPE,Individual,0.032629594458819,HIGH,2,MEDIUM,"{""MISSINGNESS"": 2}","[""Total_Important_Missing_Count"", ""Important_Missing_Rate""]","[{""type"": ""MISSINGNESS"", ""feature"": ""Total_Important_Missing_Count"", ""message"": ""10 important data fields are missing or unavailable."", ""value"": 10.0}, {""type"": ""MISSINGNESS"", ""feature"": ""Important_Missing_Rate"", ""message"": ""Important missingness rate is 35.7%."", ""value"": 0.3571428571428571}]",10 important data fields are missing or unavailable. Important missingness rate is 35.7%.
71051IA0020003,71051,IA,BEST Life and Health Insurance Company,PPO,High,SPE,Individual,0.0356277693370974,HIGH,2,MEDIUM,"{""MISSINGNESS"": 2}","[""Total_Important_Missing_Count"", ""Important_Missing_Rate""]","[{""type"": ""MISSINGNESS"", ""feature"": ""Total_Important_Missing_Count"", ""message"": ""9 important data fields are missing or unavailable."", ""value"": 9.0}, {""type"": ""MISSINGNESS"", ""feature"": ""Important_Missing_Rate"", ""message"": ""Important missingness rate is 32.1%."", ""value"": 0.3214285714285714}]",9 important data fields are missing or unavailable. Important missingness rate is 32.1%.
71051IA0020006,71051,IA,BEST Life and Health Insurance Company,PPO,High,SPE,Individual,0.0576124886711564,HIGH,2,MEDIUM,"{""MISSINGNESS"": 2}","[""Total_Important_Missing_Count"", ""Important_Missing_Rate""]","[{""type"": ""MISSINGNESS"", ""feature"": ""Total_Important_Missing_Count"", ""message"": ""8 important data fields are missing or unavailable."", ""value"": 8.0}, {""type"": ""MISSINGNESS"", ""feature"": ""Important_Missing_Rate"", ""message"": ""Important missingness rate is 28.6%."", ""value"": 0.2857142857142857}]",8 important data fields are missing or unavailable. Important missingness rate is 28.6%.
71051IA0020007,71051,IA,BEST Life and Health Insurance Company,PPO,High,SPE,Individual,0.0734452754708131,HIGH,2,MEDIUM,"{""MISSINGNESS"": 2}","[""Total_Important_Missing_Count"", ""Important_Missing_Rate""]","[{""type"": ""MISSINGNESS"", ""feature"": ""Total_Important_Missing_Count"", ""message"": ""10 important data fields are missing or unavailable."", ""value"": 10.0}, {""type"": ""MISSINGNESS"", ""feature"": ""Important_Missing_Rate"", ""message"": ""Important missingness rate is 35.7%."", ""value"": 0.3571428571428571}]",10 important data fields are missing or unavailable. Important missingness rate is 35.7%.
71051IA0020008,71051,IA,BEST Life and Health Insurance Company,PPO,High,SPE,Individual,0.0649728169849833,HIGH,2,MEDIUM,"{""MISSINGNESS"": 2}","[""Total_Important_Missing_Count"", ""Important_Missing_Rate""]","[{""type"": ""MISSINGNESS"", ""feature"": ""Total_Important_Missing_Count"", ""message"": ""9 important data fields are missing or unavailable."", ""value"": 9.0}, {""type"": ""MISSINGNESS"", ""feature"": ""Important_Missing_Rate"", ""message"": ""Important missingness rate is 32.1%."", ""value"": 0.3214285714285714}]",9 important data fields are missing or unavailable. Important missingness rate is 32.1%.
74819AK0020007,74819,AK,BEST Life and Health Insurance Company,Indemnity,High,FFE,Individual,0.0547757179396205,HIGH,2,MEDIUM,"{""MISSINGNESS"": 2}","[""Total_Important_Missing_Count"", ""Important_Missing_Rate""]","[{""type"": ""MISSINGNESS"", ""feature"": ""Total_Important_Missing_Count"", ""message"": ""12 important data fields are missing or unavailable."", ""value"": 12.0}, {""type"": ""MISSINGNESS"", ""feature"": ""Important_Missing_Rate"", ""message"": ""Important missingness rate is 42.9%."", ""value"": 0.4285714285714285}]",12 important data fields are missing or unavailable. Important missingness rate is 42.9%.
74819AK0020010,74819,AK,BEST Life and Health Insurance Company,Indemnity,Low,FFE,Individual,0.0645607422772218,HIGH,2,MEDIUM,"{""MISSINGNESS"": 2}","[""Total_Important_Missing_Count"", ""Important_Missing_Rate""]","[{""type"": ""MISSINGNESS"", ""feature"": ""Total_Important_Missing_Count"", ""message"": ""11 important data fields are missing or unavailable."", ""value"": 11.0}, {""type"": ""MISSINGNESS"", ""feature"": ""Important_Missing_Rate"", ""message"": ""Important missingness rate is 39.3%."", ""value"": 0.3928571428571428}]",11 important data fields are missing or unavailable. Important missingness rate is 39.3%.
74819AK0020011,74819,AK,BEST Life and Health Insurance Company,Indemnity,High,FFE,Individual,0.0439085947161101,HIGH,2,MEDIUM,"{""MISSINGNESS"": 2}","[""Total_Important_Missing_Count"", ""Important_Missing_Rate""]","[{""type"": ""MISSINGNESS"", ""feature"": ""Total_Important_Missing_Count"", ""message"": ""13 important data fields are missing or unavailable."", ""value"": 13.0}, {""type"": ""MISSINGNESS"", ""feature"": ""Important_Missing_Rate"", ""message"": ""Important missingness rate is 46.4%."", ""value"": 0.4642857142857143}]",13 important data fields are missing or unavailable. Important missingness rate is 46.4%.
74819AK0020012,74819,AK,BEST Life and Health Insurance Company,Indemnity,Low,FFE,Individual,0.0786426659277204,HIGH,2,MEDIUM,"{""MISSINGNESS"": 2}","[""Total_Important_Missing_Count"", ""Important_Missing_Rate""]","[{""type"": ""MISSINGNESS"", ""feature"": ""Total_Important_Missing_Count"", ""message"": ""9 important data fields are missing or unavailable."", ""value"": 9.0}, {""type"": ""MISSINGNESS"", ""feature"": ""Important_Missing_Rate"", ""message"": ""Important missingness rate is 32.1%."", ""value"": 0.3214285714285714}]",9 important data fields are missing or unavailable. Important missingness rate is 32.1%.
75329ND0020003,75329,ND,BEST Life and Health Insurance Company,PPO,High,FFE,Individual,0.0684368959090738,HIGH,2,MEDIUM,"{""MISSINGNESS"": 2}","[""Total_Important_Missing_Count"", ""Important_Missing_Rate""]","[{""type"": ""MISSINGNESS"", ""feature"": ""Total_Important_Missing_Count"", ""message"": ""10 important data fields are missing or unavailable."", ""value"": 10.0}, {""type"": ""MISSINGNESS"", ""feature"": ""Important_Missing_Rate"", ""message"": ""Important missingness rate is 35.7%."", ""value"": 0.3571428571428571}]",10 important data fields are missing or unavailable. Important missingness rate is 35.7%.
75329ND0020006,75329,ND,BEST Life and Health Insurance Company,PPO,Low,FFE,Individual,0.0813634917669876,HIGH,2,MEDIUM,"{""MISSINGNESS"": 2}","[""Total_Important_Missing_Count"", ""Important_Missing_Rate""]","[{""type"": ""MISSINGNESS"", ""feature"": ""Total_Important_Missing_Count"", ""message"": ""11 important data fields are missing or unavailable."", ""value"": 11.0}, {""type"": ""MISSINGNESS"", ""feature"": ""Important_Missing_Rate"", ""message"": ""Important missingness rate is 39.3%."", ""value"": 0.3928571428571428}]",11 important data fields are missing or unavailable. Important missingness rate is 39.3%.
75329ND0020007,75329,ND,BEST Life and Health Insurance Company,PPO,High,FFE,Individual,0.0734552434178409,HIGH,2,MEDIUM,"{""MISSINGNESS"": 2}","[""Total_Important_Missing_Count"", ""Important_Missing_Rate""]","[{""type"": ""MISSINGNESS"", ""feature"": ""Total_Important_Missing_Count"", ""message"": ""10 important data fields are missing or unavailable."", ""value"": 10.0}, {""type"": ""MISSINGNESS"", ""feature"": ""Important_Missing_Rate"", ""message"": ""Important missingness rate is 35.7%."", ""value"": 0.3571428571428571}]",10 important data fields are missing or unavailable. Important missingness rate is 35.7%.
75329ND0020008,75329,ND,BEST Life and Health Insurance Company,PPO,Low,FFE,Individual,0.0766439080650703,HIGH,2,MEDIUM,"{""MISSINGNESS"": 2}","[""Total_Important_Missing_Count"", ""Important_Missing_Rate""]","[{""type"": ""MISSINGNESS"", ""feature"": ""Total_Important_Missing_Count"", ""message"": ""10 important data fields are missing or unavailable."", ""value"": 10.0}, {""type"": ""MISSINGNESS"", ""feature"": ""Important_Missing_Rate"", ""message"": ""Important missingness rate is 35.7%."", ""value"": 0.3571428571428571}]",10 important data fields are missing or unavailable. Important missingness rate is 35.7%.
77352AZ0020003,77352,AZ,BEST Life and Health Insurance Company,PPO,High,FFE,Individual,0.0491928425702721,HIGH,2,MEDIUM,"{""MISSINGNESS"": 2}","[""Total_Important_Missing_Count"", ""Important_Missing_Rate""]","[{""type"": ""MISSINGNESS"", ""feature"": ""Total_Important_Missing_Count"", ""message"": ""13 important data fields are missing or unavailable."", ""value"": 13.0}, {""type"": ""MISSINGNESS"", ""feature"": ""Important_Missing_Rate"", ""message"": ""Important missingness rate is 46.4%."", ""value"": 0.4642857142857143}]",13 important data fields are missing or unavailable. Important missingness rate is 46.4%.
77352AZ0020006,77352,AZ,BEST Life and Health Insurance Company,PPO,Low,FFE,Individual,0.0555628631762119,HIGH,2,MEDIUM,"{""MISSINGNESS"": 2}","[""Total_Important_Missing_Count"", ""Important_Missing_Rate""]","[{""type"": ""MISSINGNESS"", ""feature"": ""Total_Important_Missing_Count"", ""message"": ""12 important data fields are missing or unavailable."", ""value"": 12.0}, {""type"": ""MISSINGNESS"", ""feature"": ""Important_Missing_Rate"", ""message"": ""Important missingness rate is 42.9%."", ""value"": 0.4285714285714285}]",12 important data fields are missing or unavailable. Important missingness rate is 42.9%.
77352AZ0020007,77352,AZ,BEST Life and Health Insurance Company,PPO,High,FFE,Individual,0.0445168944611724,HIGH,2,MEDIUM,"{""MISSINGNESS"": 2}","[""Total_Important_Missing_Count"", ""Important_Missing_Rate""]","[{""type"": ""MISSINGNESS"", ""feature"": ""Total_Important_Missing_Count"", ""message"": ""12 important data fields are missing or unavailable."", ""value"": 12.0}, {""type"": ""MISSINGNESS"", ""feature"": ""Important_Missing_Rate"", ""message"": ""Important missingness rate is 42.9%."", ""value"": 0.4285714285714285}]",12 important data fields are missing or unavailable. Important missingness rate is 42.9%.
77352AZ0020008,77352,AZ,BEST Life and Health Insurance Company,PPO,Low,FFE,Individual,0.0293780783242542,HIGH,1,MEDIUM,"{""MISSINGNESS"": 1}","[""Total_Important_Missing_Count""]","[{""type"": ""MISSINGNESS"", ""feature"": ""Total_Important_Missing_Count"", ""message"": ""6 important data fields are missing or unavailable."", ""value"": 6.0}]",6 important data fields are missing or unavailable.
78461LA0020003,78461,LA,BEST Life and Health Insurance Company,PPO,High,FFE,Individual,0.1060484832480727,HIGH,2,MEDIUM,"{""MISSINGNESS"": 2}","[""Total_Important_Missing_Count"", ""Important_Missing_Rate""]","[{""type"": ""MISSINGNESS"", ""feature"": ""Total_Important_Missing_Count"", ""message"": ""13 important data fields are missing or unavailable."", ""value"": 13.0}, {""type"": ""MISSINGNESS"", ""feature"": ""Important_Missing_Rate"", ""message"": ""Important missingness rate is 46.4%."", ""value"": 0.4642857142857143}]",13 important data fields are missing or unavailable. Important missingness rate is 46.4%.
