Plan_ID,Issuer_ID,State,Issuer_Name,Plan_Type,Metal_Level,Exchange_Type,Individual/SHOP,Bayesian_Anomaly,Bayesian_Anomaly_Score,Bayesian_Anomaly_Probability,Bayesian_Threshold,Rule_Anomaly,Rule_Count,Rule_Name,Rule_Reason,Rule_Severity,Evidence_Count,Evidence_Severity,Evidence_Types,Evidence_Features,Evidence_Details,Evidence_Summary,Anomaly_Signal_Count,Anomaly_Signals,Final_Anomaly,Final_Severity
12538AL0020008,12538,AL,BEST Life and Health Insurance Company,PPO,Low,FFE,Individual,1,628.6913050714971,0.1246515525820274,292.3326145502012,1,1,EXCESSIVE_SUPPRESSED_VALUES,Record contains 10 or more suppressed or non-numeric values,MEDIUM,2,MEDIUM,"{""MISSINGNESS"": 2}","[""Total_Important_Missing_Count"", ""Important_Missing_Rate""]","[{""type"": ""MISSINGNESS"", ""feature"": ""Total_Important_Missing_Count"", ""message"": ""11 important data fields are missing or unavailable."", ""value"": 11.0}, {""type"": ""MISSINGNESS"", ""feature"": ""Important_Missing_Rate"", ""message"": ""Important missingness rate is 39.3%."", ""value"": 0.3928571428571428}]",11 important data fields are missing or unavailable. Important missingness rate is 39.3%.,3,"Bayesian, Rule, ML_Evidence",1,CRITICAL
12846TX0270005,12846,TX,The Guardian Life Insurance Company,PPO,Low,FFE,Individual,0,40.36667337553085,0.005634218189361,292.3326145502012,1,2,EXCESSIVE_IMPORTANT_MISSINGNESS;EXCESSIVE_SUPPRESSED_VALUES,At least 50% of important fields are missing;Record contains 10 or more suppressed or non-numeric values,MEDIUM,0,,,,,,1,Rule,1,MEDIUM
12846TX0280005,12846,TX,The Guardian Life Insurance Company,PPO,Low,FFE,Individual,0,40.36667337553085,0.005634218189361,292.3326145502012,1,2,EXCESSIVE_IMPORTANT_MISSINGNESS;EXCESSIVE_SUPPRESSED_VALUES,At least 50% of important fields are missing;Record contains 10 or more suppressed or non-numeric values,MEDIUM,0,,,,,,1,Rule,1,MEDIUM
12846TX0290006,12846,TX,The Guardian Life Insurance Company,PPO,Low,FFE,Individual,0,40.36667337553085,0.005634218189361,292.3326145502012,1,2,EXCESSIVE_IMPORTANT_MISSINGNESS;EXCESSIVE_SUPPRESSED_VALUES,At least 50% of important fields are missing;Record contains 10 or more suppressed or non-numeric values,MEDIUM,0,,,,,,1,Rule,1,MEDIUM
12846TX0300004,12846,TX,The Guardian Life Insurance Company,PPO,Low,FFE,Individual,0,40.36667337553085,0.005634218189361,292.3326145502012,1,2,EXCESSIVE_IMPORTANT_MISSINGNESS;EXCESSIVE_SUPPRESSED_VALUES,At least 50% of important fields are missing;Record contains 10 or more suppressed or non-numeric values,MEDIUM,0,,,,,,1,Rule,1,MEDIUM
13711OK0040003,13711,OK,Renaissance Life & Health Insurance Company of America,PPO,Low,FFE,Individual,0,56.16900190537168,0.0088310094122564,292.3326145502012,0,0,NONE,No rule violation detected,NONE,0,,,,,,0,None,0,LOW
13711OK0050002,13711,OK,Renaissance Life & Health Insurance Company of America,PPO,Low,FFE,Individual,0,168.07172095993445,0.0314687889911474,292.3326145502012,0,0,NONE,No rule violation detected,NONE,0,,,,,,0,None,0,LOW
13711OK0100001,13711,OK,Renaissance Life & Health Insurance Company of America,PPO,Low,FFE,Individual,0,45.89863933227336,0.0067533279574231,292.3326145502012,0,0,NONE,No rule violation detected,NONE,0,,,,,,0,None,0,LOW
14948UT0040003,14948,UT,"Alpha Dental of Utah, Inc.",HMO,Low,SPE,Individual,0,273.7641752499124,0.0528502398047054,292.3326145502012,0,0,NONE,No rule violation detected,NONE,2,HIGH,"{""MISSINGNESS"": 1, ""EXTREME_HIGH"": 1}","[""Total_Important_Missing_Count"", ""Issuer_Out_of_Network_Denial_Rate""]","[{""type"": ""MISSINGNESS"", ""feature"": ""Total_Important_Missing_Count"", ""message"": ""6 important data fields are missing or unavailable."", ""value"": 6.0}, {""type"": ""EXTREME_HIGH"", ""feature"": ""Issuer_Out_of_Network_Denial_Rate"", ""message"": ""Issuer Out of Network Denial Rate = 1.000, above the dataset 99th percentile (0.9945)."", ""value"": 1.0, ""threshold"": 0.9944745510572734}]","6 important data fields are missing or unavailable. Issuer Out of Network Denial Rate = 1.000, above the dataset 99th percentile (0.9945).",1,ML_Evidence,1,MEDIUM
14948UT0040004,14948,UT,"Alpha Dental of Utah, Inc.",HMO,High,SPE,Individual,1,294.0025613349865,0.056944439901872,292.3326145502012,1,1,EXCESSIVE_SUPPRESSED_VALUES,Record contains 10 or more suppressed or non-numeric values,MEDIUM,3,HIGH,"{""MISSINGNESS"": 2, ""EXTREME_HIGH"": 1}","[""Total_Important_Missing_Count"", ""Important_Missing_Rate"", ""Issuer_Out_of_Network_Denial_Rate""]","[{""type"": ""MISSINGNESS"", ""feature"": ""Total_Important_Missing_Count"", ""message"": ""8 important data fields are missing or unavailable."", ""value"": 8.0}, {""type"": ""MISSINGNESS"", ""feature"": ""Important_Missing_Rate"", ""message"": ""Important missingness rate is 28.6%."", ""value"": 0.2857142857142857}, {""type"": ""EXTREME_HIGH"", ""feature"": ""Issuer_Out_of_Network_Denial_Rate"", ""message"": ""Issuer Out of Network Denial Rate = 1.000, above the dataset 99th percentile (0.9945)."", ""value"": 1.0, ""threshold"": 0.9944745510572734}]","8 important data fields are missing or unavailable. Important missingness rate is 28.6%. Issuer Out of Network Denial Rate = 1.000, above the dataset 99th percentile (0.9945).",3,"Bayesian, Rule, ML_Evidence",1,CRITICAL
15560MI0710001,15560,MI,Blue Cross Blue Shield of Michigan Mutual Insurance Company,PPO,Low,SPE,Individual,0,150.32302637851245,0.0278782503595403,292.3326145502012,0,0,NONE,No rule violation detected,NONE,0,,,,,,0,None,0,LOW
15560MI0720001,15560,MI,Blue Cross Blue Shield of Michigan Mutual Insurance Company,PPO,Low,SPE,Individual,0,164.3205660465103,0.030709935061468,292.3326145502012,0,0,NONE,No rule violation detected,NONE,0,,,,,,0,None,0,LOW
15560MI0720002,15560,MI,Blue Cross Blue Shield of Michigan Mutual Insurance Company,PPO,High,SPE,Individual,0,118.46302354088252,0.0214330117834389,292.3326145502012,0,0,NONE,No rule violation detected,NONE,0,,,,,,0,None,0,LOW
15560MI0720003,15560,MI,Blue Cross Blue Shield of Michigan Mutual Insurance Company,PPO,High,SPE,Individual,0,128.35591087432476,0.0234343304711829,292.3326145502012,0,0,NONE,No rule violation detected,NONE,0,,,,,,0,None,0,LOW
15560MI0730001,15560,MI,Blue Cross Blue Shield of Michigan Mutual Insurance Company,EPO,Low,SPE,Individual,0,143.90293506329806,0.0265794739464371,292.3326145502012,0,0,NONE,No rule violation detected,NONE,0,,,,,,0,None,0,LOW
15560MI0740001,15560,MI,Blue Cross Blue Shield of Michigan Mutual Insurance Company,PPO,Low,SPE,Individual,1,310.9483599876545,0.0603725536950705,292.3326145502012,0,0,NONE,No rule violation detected,NONE,0,,,,,,1,Bayesian,1,MEDIUM
15676MI0020001,15676,MI,"Dominion Dental Services, Inc.",PPO,Low,SPE,Individual,0,96.56219501503878,0.0170025016675819,292.3326145502012,0,0,NONE,No rule violation detected,NONE,0,,,,,,0,None,0,LOW
15676MI0020002,15676,MI,"Dominion Dental Services, Inc.",PPO,High,SPE,Individual,0,190.5532238798584,0.0360167688079317,292.3326145502012,0,0,NONE,No rule violation detected,NONE,0,,,,,,0,None,0,LOW
15676MI0020003,15676,MI,"Dominion Dental Services, Inc.",PPO,Low,SPE,Individual,0,95.02088557017012,0.0166906967018886,292.3326145502012,0,0,NONE,No rule violation detected,NONE,0,,,,,,0,None,0,LOW
15676MI0020004,15676,MI,"Dominion Dental Services, Inc.",PPO,Low,SPE,Individual,0,119.56092918800628,0.0216551167175101,292.3326145502012,0,0,NONE,No rule violation detected,NONE,0,,,,,,0,None,0,LOW
15676MI0020005,15676,MI,"Dominion Dental Services, Inc.",PPO,Low,SPE,Individual,0,251.73961355872075,0.0483946986248367,292.3326145502012,0,0,NONE,No rule violation detected,NONE,0,,,,,,0,None,0,LOW
15676MI0020006,15676,MI,"Dominion Dental Services, Inc.",PPO,High,SPE,Individual,0,138.3852887200717,0.0254632610182121,292.3326145502012,0,0,NONE,No rule violation detected,NONE,0,,,,,,0,None,0,LOW
15833FL0120007,15833,FL,Guardian Life Insurance Company of America,HMO,Low,FFE,Individual,0,118.41232582682962,0.0214227556995333,292.3326145502012,1,2,EXCESSIVE_IMPORTANT_MISSINGNESS;EXCESSIVE_SUPPRESSED_VALUES,At least 50% of important fields are missing;Record contains 10 or more suppressed or non-numeric values,MEDIUM,0,,,,,,1,Rule,1,MEDIUM
15833FL0130005,15833,FL,Guardian Life Insurance Company of America,PPO,Low,FFE,Individual,0,108.51277421043758,0.019420088835715,292.3326145502012,1,2,EXCESSIVE_IMPORTANT_MISSINGNESS;EXCESSIVE_SUPPRESSED_VALUES,At least 50% of important fields are missing;Record contains 10 or more suppressed or non-numeric values,MEDIUM,0,,,,,,1,Rule,1,MEDIUM
15833FL0140005,15833,FL,Guardian Life Insurance Company of America,PPO,Low,FFE,Individual,0,108.51277421043758,0.019420088835715,292.3326145502012,1,2,EXCESSIVE_IMPORTANT_MISSINGNESS;EXCESSIVE_SUPPRESSED_VALUES,At least 50% of important fields are missing;Record contains 10 or more suppressed or non-numeric values,MEDIUM,0,,,,,,1,Rule,1,MEDIUM
15833FL0150005,15833,FL,Guardian Life Insurance Company of America,PPO,Low,FFE,Individual,0,108.51277421043758,0.019420088835715,292.3326145502012,1,2,EXCESSIVE_IMPORTANT_MISSINGNESS;EXCESSIVE_SUPPRESSED_VALUES,At least 50% of important fields are missing;Record contains 10 or more suppressed or non-numeric values,MEDIUM,0,,,,,,1,Rule,1,MEDIUM
15833FL0160005,15833,FL,Guardian Life Insurance Company of America,PPO,Low,FFE,Individual,0,108.51277421043758,0.019420088835715,292.3326145502012,1,2,EXCESSIVE_IMPORTANT_MISSINGNESS;EXCESSIVE_SUPPRESSED_VALUES,At least 50% of important fields are missing;Record contains 10 or more suppressed or non-numeric values,MEDIUM,0,,,,,,1,Rule,1,MEDIUM
15980FL0160003,15980,FL,Humana Insurance Company,PPO,Low,FFE,Individual,0,74.47146087663398,0.0125335738847167,292.3326145502012,0,0,NONE,No rule violation detected,NONE,0,,,,,,0,None,0,LOW
15980FL0160004,15980,FL,Humana Insurance Company,PPO,High,FFE,Individual,0,80.87012894939485,0.0138280164027669,292.3326145502012,0,0,NONE,No rule violation detected,NONE,0,,,,,,0,None,0,LOW
15980FL0160005,15980,FL,Humana Insurance Company,PPO,Low,FFE,Individual,0,110.03396327819412,0.0197278234743783,292.3326145502012,0,0,NONE,No rule violation detected,NONE,0,,,,,,0,None,0,LOW
16845IN0010001,16845,IN,"Dominion Dental Services, Inc.",PPO,Low,FFE,Individual,0,99.42922763402632,0.017582498767049,292.3326145502012,0,0,NONE,No rule violation detected,NONE,0,,,,,,0,None,0,LOW
16845IN0010002,16845,IN,"Dominion Dental Services, Inc.",PPO,High,FFE,Individual,1,321.49116634742404,0.0625053501859138,292.3326145502012,1,1,EXCESSIVE_SUPPRESSED_VALUES,Record contains 10 or more suppressed or non-numeric values,MEDIUM,0,,,,,,2,"Bayesian, Rule",1,HIGH
16845IN0010003,16845,IN,"Dominion Dental Services, Inc.",PPO,Low,FFE,Individual,0,71.81091907310007,0.0119953496179815,292.3326145502012,0,0,NONE,No rule violation detected,NONE,0,,,,,,0,None,0,LOW
16845IN0010004,16845,IN,"Dominion Dental Services, Inc.",PPO,Low,FFE,Individual,0,137.83477208594843,0.0253518921942632,292.3326145502012,0,0,NONE,No rule violation detected,NONE,0,,,,,,0,None,0,LOW
16845IN0010005,16845,IN,"Dominion Dental Services, Inc.",PPO,Low,FFE,Individual,0,290.0226859069785,0.0561393160992345,292.3326145502012,0,0,NONE,No rule violation detected,NONE,0,,,,,,0,None,0,LOW
16845IN0010006,16845,IN,"Dominion Dental Services, Inc.",PPO,High,FFE,Individual,1,301.04424533943643,0.0583689637356424,292.3326145502012,0,0,NONE,No rule violation detected,NONE,0,,,,,,1,Bayesian,1,MEDIUM
17121FL0020003,17121,FL,BEST Life and Health Insurance Company,PPO,High,FFE,Individual,0,172.48839699240958,0.0323622770076968,292.3326145502012,0,0,NONE,No rule violation detected,NONE,0,,,,,,0,None,0,LOW
17121FL0020006,17121,FL,BEST Life and Health Insurance Company,PPO,Low,FFE,Individual,1,365.2159848565596,0.0713508260769347,292.3326145502012,1,1,EXCESSIVE_SUPPRESSED_VALUES,Record contains 10 or more suppressed or non-numeric values,MEDIUM,2,MEDIUM,"{""MISSINGNESS"": 2}","[""Total_Important_Missing_Count"", ""Important_Missing_Rate""]","[{""type"": ""MISSINGNESS"", ""feature"": ""Total_Important_Missing_Count"", ""message"": ""9 important data fields are missing or unavailable."", ""value"": 9.0}, {""type"": ""MISSINGNESS"", ""feature"": ""Important_Missing_Rate"", ""message"": ""Important missingness rate is 32.1%."", ""value"": 0.3214285714285714}]",9 important data fields are missing or unavailable. Important missingness rate is 32.1%.,3,"Bayesian, Rule, ML_Evidence",1,CRITICAL
17121FL0020007,17121,FL,BEST Life and Health Insurance Company,PPO,High,FFE,Individual,0,282.58817833883586,0.0546353245516909,292.3326145502012,1,1,EXCESSIVE_SUPPRESSED_VALUES,Record contains 10 or more suppressed or non-numeric values,MEDIUM,2,MEDIUM,"{""MISSINGNESS"": 2}","[""Total_Important_Missing_Count"", ""Important_Missing_Rate""]","[{""type"": ""MISSINGNESS"", ""feature"": ""Total_Important_Missing_Count"", ""message"": ""11 important data fields are missing or unavailable."", ""value"": 11.0}, {""type"": ""MISSINGNESS"", ""feature"": ""Important_Missing_Rate"", ""message"": ""Important missingness rate is 39.3%."", ""value"": 0.3928571428571428}]",11 important data fields are missing or unavailable. Important missingness rate is 39.3%.,2,"Rule, ML_Evidence",1,HIGH
17121FL0020008,17121,FL,BEST Life and Health Insurance Company,PPO,Low,FFE,Individual,0,237.58513007061532,0.0455312643851329,292.3326145502012,1,1,EXCESSIVE_SUPPRESSED_VALUES,Record contains 10 or more suppressed or non-numeric values,MEDIUM,2,MEDIUM,"{""MISSINGNESS"": 2}","[""Total_Important_Missing_Count"", ""Important_Missing_Rate""]","[{""type"": ""MISSINGNESS"", ""feature"": ""Total_Important_Missing_Count"", ""message"": ""11 important data fields are missing or unavailable."", ""value"": 11.0}, {""type"": ""MISSINGNESS"", ""feature"": ""Important_Missing_Rate"", ""message"": ""Important missingness rate is 39.3%."", ""value"": 0.3928571428571428}]",11 important data fields are missing or unavailable. Important missingness rate is 39.3%.,2,"Rule, ML_Evidence",1,HIGH
17454AZ0080005,17454,AZ,Guardian Life Insurance Company of America,PPO,Low,FFE,Individual,0,39.36688414555083,0.0054319620832998,292.3326145502012,1,2,EXCESSIVE_IMPORTANT_MISSINGNESS;EXCESSIVE_SUPPRESSED_VALUES,At least 50% of important fields are missing;Record contains 10 or more suppressed or non-numeric values,MEDIUM,0,,,,,,1,Rule,1,MEDIUM
17454AZ0090005,17454,AZ,Guardian Life Insurance Company of America,PPO,Low,FFE,Individual,0,39.36688414555083,0.0054319620832998,292.3326145502012,1,2,EXCESSIVE_IMPORTANT_MISSINGNESS;EXCESSIVE_SUPPRESSED_VALUES,At least 50% of important fields are missing;Record contains 10 or more suppressed or non-numeric values,MEDIUM,0,,,,,,1,Rule,1,MEDIUM
17454AZ0100005,17454,AZ,Guardian Life Insurance Company of America,PPO,Low,FFE,Individual,0,39.36688414555083,0.0054319620832998,292.3326145502012,1,2,EXCESSIVE_IMPORTANT_MISSINGNESS;EXCESSIVE_SUPPRESSED_VALUES,At least 50% of important fields are missing;Record contains 10 or more suppressed or non-numeric values,MEDIUM,0,,,,,,1,Rule,1,MEDIUM
17454AZ0110004,17454,AZ,Guardian Life Insurance Company of America,PPO,Low,FFE,Individual,0,39.36688414555083,0.0054319620832998,292.3326145502012,1,2,EXCESSIVE_IMPORTANT_MISSINGNESS;EXCESSIVE_SUPPRESSED_VALUES,At least 50% of important fields are missing;Record contains 10 or more suppressed or non-numeric values,MEDIUM,0,,,,,,1,Rule,1,MEDIUM
17540AL0130005,17540,AL,Guardian Life Insurance Company of America,PPO,Low,FFE,Individual,0,38.96481662637103,0.0053506243289367,292.3326145502012,1,2,EXCESSIVE_IMPORTANT_MISSINGNESS;EXCESSIVE_SUPPRESSED_VALUES,At least 50% of important fields are missing;Record contains 10 or more suppressed or non-numeric values,MEDIUM,0,,,,,,1,Rule,1,MEDIUM
17540AL0140005,17540,AL,Guardian Life Insurance Company of America,PPO,Low,FFE,Individual,0,38.96481662637103,0.0053506243289367,292.3326145502012,1,2,EXCESSIVE_IMPORTANT_MISSINGNESS;EXCESSIVE_SUPPRESSED_VALUES,At least 50% of important fields are missing;Record contains 10 or more suppressed or non-numeric values,MEDIUM,0,,,,,,1,Rule,1,MEDIUM
17540AL0150005,17540,AL,Guardian Life Insurance Company of America,PPO,Low,FFE,Individual,0,38.96481662637103,0.0053506243289367,292.3326145502012,1,2,EXCESSIVE_IMPORTANT_MISSINGNESS;EXCESSIVE_SUPPRESSED_VALUES,At least 50% of important fields are missing;Record contains 10 or more suppressed or non-numeric values,MEDIUM,0,,,,,,1,Rule,1,MEDIUM
17575IN0860003,17575,IN,Anthem Ins Companies Inc(Anthem BCBS),PPO,Low,FFE,Individual,0,93.77165372517592,0.0164379786679673,292.3326145502012,0,0,NONE,No rule violation detected,NONE,0,,,,,,0,None,0,LOW
17575IN0860004,17575,IN,Anthem Ins Companies Inc(Anthem BCBS),PPO,High,FFE,Individual,0,79.51217847081615,0.01355330472576,292.3326145502012,0,0,NONE,No rule violation detected,NONE,0,,,,,,0,None,0,LOW
17575IN0860005,17575,IN,Anthem Ins Companies Inc(Anthem BCBS),PPO,Low,FFE,Individual,0,101.93583172857907,0.0180895816285152,292.3326145502012,0,0,NONE,No rule violation detected,NONE,0,,,,,,0,None,0,LOW
17575IN0860006,17575,IN,Anthem Ins Companies Inc(Anthem BCBS),PPO,Low,FFE,Individual,0,146.12273945193922,0.0270285375874538,292.3326145502012,0,0,NONE,No rule violation detected,NONE,0,,,,,,0,None,0,LOW
18350HI0920001,18350,HI,Hawaii Medical Service Association,PPO,High,SPE,Individual,0,81.02136327345406,0.0138586109166602,292.3326145502012,0,0,NONE,No rule violation detected,NONE,0,,,,,,0,None,0,LOW
18350HI0920002,18350,HI,Hawaii Medical Service Association,PPO,Low,SPE,Individual,0,81.5239954657068,0.0139602927781342,292.3326145502012,0,0,NONE,No rule violation detected,NONE,0,,,,,,0,None,0,LOW
18350HI0920005,18350,HI,Hawaii Medical Service Association,PPO,High,SPE,Individual,0,164.32220344393497,0.0307102663049113,292.3326145502012,0,0,NONE,No rule violation detected,NONE,0,,,,,,0,None,0,LOW
18350HI0920007,18350,HI,Hawaii Medical Service Association,PPO,Low,SPE,Individual,0,94.14872356564902,0.0165142594233109,292.3326145502012,0,0,NONE,No rule violation detected,NONE,0,,,,,,0,None,0,LOW
18350HI0930001,18350,HI,Hawaii Medical Service Association,HMO,Low,SPE,Individual,0,116.6118146896463,0.0210585145568939,292.3326145502012,0,0,NONE,No rule violation detected,NONE,0,,,,,,0,None,0,LOW
18802LA0010004,18802,LA,Delta Dental Insurance Company,PPO,High,FFE,Individual,0,157.82892706413128,0.0293966846451204,292.3326145502012,0,0,NONE,No rule violation detected,NONE,0,,,,,,0,None,0,LOW
18802LA0010006,18802,LA,Delta Dental Insurance Company,PPO,Low,FFE,Individual,0,159.5994608097374,0.0297548613990782,292.3326145502012,0,0,NONE,No rule violation detected,NONE,0,,,,,,0,None,0,LOW
21989AK0030001,21989,AK,Oregon Dental Service,Indemnity,Low,FFE,Individual,0,66.73486541761615,0.0109684703360988,292.3326145502012,0,0,NONE,No rule violation detected,NONE,0,,,,,,0,None,0,LOW
21989AK0050001,21989,AK,Oregon Dental Service,PPO,High,FFE,Individual,0,71.55540511313274,0.0119436594646596,292.3326145502012,0,0,NONE,No rule violation detected,NONE,0,,,,,,0,None,0,LOW
21989AK0050002,21989,AK,Oregon Dental Service,PPO,High,FFE,Individual,0,65.54145646243367,0.0107270452027048,292.3326145502012,0,0,NONE,No rule violation detected,NONE,0,,,,,,0,None,0,LOW
23018TX0020001,23018,TX,"Dominion Dental Services, Inc.",PPO,Low,FFE,Individual,0,34.646753324392144,0.0044770855439655,292.3326145502012,1,2,EXCESSIVE_IMPORTANT_MISSINGNESS;EXCESSIVE_SUPPRESSED_VALUES,At least 50% of important fields are missing;Record contains 10 or more suppressed or non-numeric values,MEDIUM,2,MEDIUM,"{""MISSINGNESS"": 2}","[""Total_Important_Missing_Count"", ""Important_Missing_Rate""]","[{""type"": ""MISSINGNESS"", ""feature"": ""Total_Important_Missing_Count"", ""message"": ""28 important data fields are missing or unavailable."", ""value"": 28.0}, {""type"": ""MISSINGNESS"", ""feature"": ""Important_Missing_Rate"", ""message"": ""Important missingness rate is 100.0%."", ""value"": 1.0}]",28 important data fields are missing or unavailable. Important missingness rate is 100.0%.,2,"Rule, ML_Evidence",1,HIGH
23018TX0020002,23018,TX,"Dominion Dental Services, Inc.",PPO,High,FFE,Individual,0,34.646753324392144,0.0044770855439655,292.3326145502012,1,2,EXCESSIVE_IMPORTANT_MISSINGNESS;EXCESSIVE_SUPPRESSED_VALUES,At least 50% of important fields are missing;Record contains 10 or more suppressed or non-numeric values,MEDIUM,2,MEDIUM,"{""MISSINGNESS"": 2}","[""Total_Important_Missing_Count"", ""Important_Missing_Rate""]","[{""type"": ""MISSINGNESS"", ""feature"": ""Total_Important_Missing_Count"", ""message"": ""28 important data fields are missing or unavailable."", ""value"": 28.0}, {""type"": ""MISSINGNESS"", ""feature"": ""Important_Missing_Rate"", ""message"": ""Important missingness rate is 100.0%."", ""value"": 1.0}]",28 important data fields are missing or unavailable. Important missingness rate is 100.0%.,2,"Rule, ML_Evidence",1,HIGH
23018TX0020003,23018,TX,"Dominion Dental Services, Inc.",PPO,Low,FFE,Individual,0,34.646753324392144,0.0044770855439655,292.3326145502012,1,2,EXCESSIVE_IMPORTANT_MISSINGNESS;EXCESSIVE_SUPPRESSED_VALUES,At least 50% of important fields are missing;Record contains 10 or more suppressed or non-numeric values,MEDIUM,2,MEDIUM,"{""MISSINGNESS"": 2}","[""Total_Important_Missing_Count"", ""Important_Missing_Rate""]","[{""type"": ""MISSINGNESS"", ""feature"": ""Total_Important_Missing_Count"", ""message"": ""28 important data fields are missing or unavailable."", ""value"": 28.0}, {""type"": ""MISSINGNESS"", ""feature"": ""Important_Missing_Rate"", ""message"": ""Important missingness rate is 100.0%."", ""value"": 1.0}]",28 important data fields are missing or unavailable. Important missingness rate is 100.0%.,2,"Rule, ML_Evidence",1,HIGH
23018TX0020004,23018,TX,"Dominion Dental Services, Inc.",PPO,Low,FFE,Individual,0,34.646753324392144,0.0044770855439655,292.3326145502012,1,2,EXCESSIVE_IMPORTANT_MISSINGNESS;EXCESSIVE_SUPPRESSED_VALUES,At least 50% of important fields are missing;Record contains 10 or more suppressed or non-numeric values,MEDIUM,2,MEDIUM,"{""MISSINGNESS"": 2}","[""Total_Important_Missing_Count"", ""Important_Missing_Rate""]","[{""type"": ""MISSINGNESS"", ""feature"": ""Total_Important_Missing_Count"", ""message"": ""28 important data fields are missing or unavailable."", ""value"": 28.0}, {""type"": ""MISSINGNESS"", ""feature"": ""Important_Missing_Rate"", ""message"": ""Important missingness rate is 100.0%."", ""value"": 1.0}]",28 important data fields are missing or unavailable. Important missingness rate is 100.0%.,2,"Rule, ML_Evidence",1,HIGH
23018TX0020005,23018,TX,"Dominion Dental Services, Inc.",PPO,Low,FFE,Individual,0,34.646753324392144,0.0044770855439655,292.3326145502012,1,2,EXCESSIVE_IMPORTANT_MISSINGNESS;EXCESSIVE_SUPPRESSED_VALUES,At least 50% of important fields are missing;Record contains 10 or more suppressed or non-numeric values,MEDIUM,2,MEDIUM,"{""MISSINGNESS"": 2}","[""Total_Important_Missing_Count"", ""Important_Missing_Rate""]","[{""type"": ""MISSINGNESS"", ""feature"": ""Total_Important_Missing_Count"", ""message"": ""28 important data fields are missing or unavailable."", ""value"": 28.0}, {""type"": ""MISSINGNESS"", ""feature"": ""Important_Missing_Rate"", ""message"": ""Important missingness rate is 100.0%."", ""value"": 1.0}]",28 important data fields are missing or unavailable. Important missingness rate is 100.0%.,2,"Rule, ML_Evidence",1,HIGH
23018TX0020006,23018,TX,"Dominion Dental Services, Inc.",PPO,High,FFE,Individual,0,34.646753324392144,0.0044770855439655,292.3326145502012,1,2,EXCESSIVE_IMPORTANT_MISSINGNESS;EXCESSIVE_SUPPRESSED_VALUES,At least 50% of important fields are missing;Record contains 10 or more suppressed or non-numeric values,MEDIUM,2,MEDIUM,"{""MISSINGNESS"": 2}","[""Total_Important_Missing_Count"", ""Important_Missing_Rate""]","[{""type"": ""MISSINGNESS"", ""feature"": ""Total_Important_Missing_Count"", ""message"": ""28 important data fields are missing or unavailable."", ""value"": 28.0}, {""type"": ""MISSINGNESS"", ""feature"": ""Important_Missing_Rate"", ""message"": ""Important missingness rate is 100.0%."", ""value"": 1.0}]",28 important data fields are missing or unavailable. Important missingness rate is 100.0%.,2,"Rule, ML_Evidence",1,HIGH
23468OK0200001,23468,OK,Humana Insurance Company,PPO,Low,FFE,Individual,0,69.40029918723569,0.0115076842414317,292.3326145502012,0,0,NONE,No rule violation detected,NONE,0,,,,,,0,None,0,LOW
23468OK0200002,23468,OK,Humana Insurance Company,PPO,High,FFE,Individual,0,91.29902928633676,0.015937769848193,292.3326145502012,0,0,NONE,No rule violation detected,NONE,0,,,,,,0,None,0,LOW
23468OK0200003,23468,OK,Humana Insurance Company,PPO,Low,FFE,Individual,0,54.20709381870486,0.0084341178693588,292.3326145502012,1,2,EXCESSIVE_IMPORTANT_MISSINGNESS;EXCESSIVE_SUPPRESSED_VALUES,At least 50% of important fields are missing;Record contains 10 or more suppressed or non-numeric values,MEDIUM,0,,,,,,1,Rule,1,MEDIUM
23603MT0320001,23603,MT,PacificSource Health Plans,Indemnity,High,SPE,Individual,1,2812.5145090543083,0.5664362451141662,292.3326145502012,1,1,EXCESSIVE_SUPPRESSED_VALUES,Record contains 10 or more suppressed or non-numeric values,MEDIUM,5,HIGH,"{""MISSINGNESS"": 2, ""EXTREME_HIGH"": 1, ""DATA_QUALITY_FLAG"": 2}","[""Total_Important_Missing_Count"", ""Important_Missing_Rate"", ""Benefit_Limit_Denial_Rate"", ""Member_Not_Covered_Denial_Rate_Invalid_Flag"", ""Administrative_Denial_Rate_Invalid_Flag""]","[{""type"": ""MISSINGNESS"", ""feature"": ""Total_Important_Missing_Count"", ""message"": ""7 important data fields are missing or unavailable."", ""value"": 7.0}, {""type"": ""MISSINGNESS"", ""feature"": ""Important_Missing_Rate"", ""message"": ""Important missingness rate is 25.0%."", ""value"": 0.25}, {""type"": ""EXTREME_HIGH"", ""feature"": ""Benefit_Limit_Denial_Rate"", ""message"": ""Benefit Limit Denial Rate = 0.4583, above the dataset 99th percentile (0.3493)."", ""value"": 0.4583333333333333, ""threshold"": 0.34929582151624977}, {""type"": ""DATA_QUALITY_FLAG"", ""feature"": ""Member_Not_Covered_Denial_Rate_Invalid_Flag"", ""message"": ""Member Not Covered Denial Rate contains an invalid raw value."", ""value"": 1}, {""type"": ""DATA_QUALITY_FLAG"", ""feature"": ""Administrative_Denial_Rate_Invalid_Flag"", ""message"": ""Administrative Denial Rate contains an invalid raw value."", ""value"": 1}]","7 important data fields are missing or unavailable. Important missingness rate is 25.0%. Benefit Limit Denial Rate = 0.4583, above the dataset 99th percentile (0.3493). Member Not Covered Denial Rate contains an invalid raw value. Administrative Denial Rate contains an invalid raw value.",3,"Bayesian, Rule, ML_Evidence",1,CRITICAL
